民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent20,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent21,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent22,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent23,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent24,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent25,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent26,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent27,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent28,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent29,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent30,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,2000,percent31,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent2,是（欄位說明僅存於新北市統計年報）,13.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent3,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent4,是（欄位說明僅存於新北市統計年報）,2127.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent5,是（欄位說明僅存於新北市統計年報）,261.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent6,是（欄位說明僅存於新北市統計年報）,5337.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent7,是（欄位說明僅存於新北市統計年報）,2872.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent8,是（欄位說明僅存於新北市統計年報）,2465.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent9,是（欄位說明僅存於新北市統計年報）,3648.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent10,是（欄位說明僅存於新北市統計年報）,2380.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent11,是（欄位說明僅存於新北市統計年報）,1268.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent12,是（欄位說明僅存於新北市統計年報）,1689.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent13,是（欄位說明僅存於新北市統計年報）,492.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent14,是（欄位說明僅存於新北市統計年報）,1197.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent15,是（欄位說明僅存於新北市統計年報）,119580.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent16,是（欄位說明僅存於新北市統計年報）,59542.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent17,是（欄位說明僅存於新北市統計年報）,60038.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent18,是（欄位說明僅存於新北市統計年報）,15397.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent19,是（欄位說明僅存於新北市統計年報）,15322.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent20,是（欄位說明僅存於新北市統計年報）,14859.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent21,是（欄位說明僅存於新北市統計年報）,15416.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent22,是（欄位說明僅存於新北市統計年報）,13869.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent23,是（欄位說明僅存於新北市統計年報）,15296.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent24,是（欄位說明僅存於新北市統計年報）,10160.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent25,是（欄位說明僅存於新北市統計年報）,10908.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent26,是（欄位說明僅存於新北市統計年報）,2135.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent27,是（欄位說明僅存於新北市統計年報）,1793.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent28,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent29,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent30,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent31,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent32,是（欄位說明僅存於新北市統計年報）,3122.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent33,是（欄位說明僅存於新北市統計年報）,1303.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent34,是（欄位說明僅存於新北市統計年報）,5375.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent35,是（欄位說明僅存於新北市統計年報）,3278.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent36,是（欄位說明僅存於新北市統計年報）,2097.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent37,是（欄位說明僅存於新北市統計年報）,2910.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent38,是（欄位說明僅存於新北市統計年報）,1906.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent39,是（欄位說明僅存於新北市統計年報）,368.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent40,是（欄位說明僅存於新北市統計年報）,191.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent41,是（欄位說明僅存於新北市統計年報）,21119.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent42,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(大學),2000,percent43,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue2,是（欄位說明僅存於新北市統計年報）,3.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue4,是（欄位說明僅存於新北市統計年報）,430.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue5,是（欄位說明僅存於新北市統計年報）,837.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue6,是（欄位說明僅存於新北市統計年報）,577.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue7,是（欄位說明僅存於新北市統計年報）,260.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue8,是（欄位說明僅存於新北市統計年報）,705.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue9,是（欄位說明僅存於新北市統計年報）,542.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue10,是（欄位說明僅存於新北市統計年報）,163.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue11,是（欄位說明僅存於新北市統計年報）,132.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue12,是（欄位說明僅存於新北市統計年報）,35.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue13,是（欄位說明僅存於新北市統計年報）,97.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue14,是（欄位說明僅存於新北市統計年報）,22164.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue15,是（欄位說明僅存於新北市統計年報）,17041.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue16,是（欄位說明僅存於新北市統計年報）,5123.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue17,是（欄位說明僅存於新北市統計年報）,5639.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue18,是（欄位說明僅存於新北市統計年報）,1582.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue19,是（欄位說明僅存於新北市統計年報）,4707.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue20,是（欄位說明僅存於新北市統計年報）,1563.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue21,是（欄位說明僅存於新北市統計年報）,3060.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue22,是（欄位說明僅存於新北市統計年報）,1028.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue23,是（欄位說明僅存於新北市統計年報）,1441.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue24,是（欄位說明僅存於新北市統計年報）,499.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue25,是（欄位說明僅存於新北市統計年報）,1433.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue26,是（欄位說明僅存於新北市統計年報）,373.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue27,是（欄位說明僅存於新北市統計年報）,761.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue28,是（欄位說明僅存於新北市統計年報）,78.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue29,是（欄位說明僅存於新北市統計年報）,13246.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue30,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高等教育概況(專科),2000,itemvalue31,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value2,是（欄位說明僅存於新北市統計年報）,37.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value3,是（欄位說明僅存於新北市統計年報）,4651.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value4,是（欄位說明僅存於新北市統計年報）,1741.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value5,是（欄位說明僅存於新北市統計年報）,2910.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value6,是（欄位說明僅存於新北市統計年報）,692.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value7,是（欄位說明僅存於新北市統計年報）,163.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value8,是（欄位說明僅存於新北市統計年報）,529.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value9,是（欄位說明僅存於新北市統計年報）,964.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value10,是（欄位說明僅存於新北市統計年報）,340.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value11,是（欄位說明僅存於新北市統計年報）,321.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value12,是（欄位說明僅存於新北市統計年報）,303.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value13,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value14,是（欄位說明僅存於新北市統計年報）,40926.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value15,是（欄位說明僅存於新北市統計年報）,20825.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value16,是（欄位說明僅存於新北市統計年報）,20101.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value17,是（欄位說明僅存於新北市統計年報）,7674.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value18,是（欄位說明僅存於新北市統計年報）,7281.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value19,是（欄位說明僅存於新北市統計年報）,6916.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value20,是（欄位說明僅存於新北市統計年報）,6745.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value21,是（欄位說明僅存於新北市統計年報）,6235.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value22,是（欄位說明僅存於新北市統計年報）,6075.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value23,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value24,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value25,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value26,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value27,是（欄位說明僅存於新北市統計年報）,11038.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value28,是（欄位說明僅存於新北市統計年報）,5495.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value29,是（欄位說明僅存於新北市統計年報）,5543.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value30,是（欄位說明僅存於新北市統計年報）,17.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value31,是（欄位說明僅存於新北市統計年報）,1751.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value32,是（欄位說明僅存於新北市統計年報）,847.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value33,是（欄位說明僅存於新北市統計年報）,904.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value34,是（欄位說明僅存於新北市統計年報）,438.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value35,是（欄位說明僅存於新北市統計年報）,151.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value36,是（欄位說明僅存於新北市統計年報）,287.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value37,是（欄位說明僅存於新北市統計年報）,1047.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value38,是（欄位說明僅存於新北市統計年報）,333.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value39,是（欄位說明僅存於新北市統計年報）,333.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value40,是（欄位說明僅存於新北市統計年報）,351.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value41,是（欄位說明僅存於新北市統計年報）,30.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value42,是（欄位說明僅存於新北市統計年報）,46103.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value43,是（欄位說明僅存於新北市統計年報）,22624.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value44,是（欄位說明僅存於新北市統計年報）,23479.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value45,是（欄位說明僅存於新北市統計年報）,7641.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value46,是（欄位說明僅存於新北市統計年報）,7731.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value47,是（欄位說明僅存於新北市統計年報）,7174.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value48,是（欄位說明僅存於新北市統計年報）,7358.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value49,是（欄位說明僅存於新北市統計年報）,7319.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value50,是（欄位說明僅存於新北市統計年報）,7841.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value51,是（欄位說明僅存於新北市統計年報）,490.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value52,是（欄位說明僅存於新北市統計年報）,549.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value53,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value54,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value55,是（欄位說明僅存於新北市統計年報）,15796.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value56,是（欄位說明僅存於新北市統計年報）,7376.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),2000,item value57,是（欄位說明僅存於新北市統計年報）,8420.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,政府教育經費概況,2000,itemvalue2,是（欄位說明僅存於新北市統計年報）,109616.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,政府教育經費概況,2000,itemvalue3,是（欄位說明僅存於新北市統計年報）,41939.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,政府教育經費概況,2000,itemvalue4,是（欄位說明僅存於新北市統計年報）,38.26
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,政府教育經費概況,2000,itemvalue5,是（欄位說明僅存於新北市統計年報）,96029.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,政府教育經費概況,2000,itemvalue6,是（欄位說明僅存於新北市統計年報）,38923.0
89,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,政府教育經費概況,2000,itemvalue7,是（欄位說明僅存於新北市統計年報）,40.53
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value2,是（欄位說明僅存於新北市統計年報）,12369.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value3,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value4,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value5,是（欄位說明僅存於新北市統計年報）,628852.728
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value6,是（欄位說明僅存於新北市統計年報）,366.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value7,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value8,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value9,是（欄位說明僅存於新北市統計年報）,27396.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value10,是（欄位說明僅存於新北市統計年報）,865.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value11,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value12,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value13,是（欄位說明僅存於新北市統計年報）,61308.72
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value14,是（欄位說明僅存於新北市統計年報）,1016.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value15,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value16,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value17,是（欄位說明僅存於新北市統計年報）,68190.144
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value18,是（欄位說明僅存於新北市統計年報）,5008.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value19,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value20,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value21,是（欄位說明僅存於新北市統計年報）,331210.384
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value22,是（欄位說明僅存於新北市統計年報）,5114.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value23,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value24,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value25,是（欄位說明僅存於新北市統計年報）,140747.48
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value26,是（欄位說明僅存於新北市統計年報）,25387.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value27,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value28,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,中低收入老人生活津貼與老農津貼,2000,item value29,是（欄位說明僅存於新北市統計年報）,929160.0
