民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  女,itemvalue27,是（欄位說明僅存於新北市統計年報）,67.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,404522.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,189758.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,214764.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,8184.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,3960.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,4224.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,372.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,186.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,186.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,788.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,311.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,477.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,3012.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,892.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,2120.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,8558.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,2709.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,5849.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,51308.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,20121.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,31187.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,104879.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,45742.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,59137.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,61973.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,27987.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,33986.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,53386.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,26510.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,26876.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,96195.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,43710.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,52485.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,5836.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,3423.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,2413.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,2033.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,1041.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,992.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,2199.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,1188.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,1011.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,2931.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,1549.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,1382.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,2051.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,968.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,1083.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,10014.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,3811.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,6203.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,18177.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,6681.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,11496.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,11741.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,4312.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,7429.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,12605.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,5306.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,7299.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,18222.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,9862.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,8360.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,13.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,6.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,7.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,34.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,19.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,15.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,91.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,37.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,54.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,182.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,85.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,97.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,333.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,169.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,164.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,641.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,237.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,404.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,965.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,300.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,665.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,1115.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,362.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,753.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,3274.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,1313.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,1961.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,99380.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,19989.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15歲以上總人口 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,79391.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,84.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,51.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  15~19歲 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,33.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,74.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,38.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  20~24歲 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,36.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,116.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,60.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  25~29歲 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,56.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,239.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,89.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  30~34歲 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,150.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,1038.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,173.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  35~39歲 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,865.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,3097.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,386.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  40~44歲 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,2711.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,5162.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,681.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  45~49歲 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,4481.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,5608.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,740.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  50~54歲 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,4868.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  計,itemvalue31,是（欄位說明僅存於新北市統計年報）,14611.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  男,itemvalue31,是（欄位說明僅存於新北市統計年報）,2334.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按年齡別,1998 |  55~59歲 |  女,itemvalue31,是（欄位說明僅存於新北市統計年報）,12277.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新北市,percent3,是（欄位說明僅存於新北市統計年報）,267164.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  板橋區,percent3,是（欄位說明僅存於新北市統計年報）,35072.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三重區,percent3,是（欄位說明僅存於新北市統計年報）,27514.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  中和區,percent3,是（欄位說明僅存於新北市統計年報）,30650.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  永和區,percent3,是（欄位說明僅存於新北市統計年報）,16677.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新莊區,percent3,是（欄位說明僅存於新北市統計年報）,23372.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新店區,percent3,是（欄位說明僅存於新北市統計年報）,19928.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  樹林區,percent3,是（欄位說明僅存於新北市統計年報）,10241.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  鶯歌區,percent3,是（欄位說明僅存於新北市統計年報）,5846.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三峽區,percent3,是（欄位說明僅存於新北市統計年報）,5541.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  淡水區,percent3,是（欄位說明僅存於新北市統計年報）,8742.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  汐止區,percent3,是（欄位說明僅存於新北市統計年報）,17247.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  瑞芳區,percent3,是（欄位說明僅存於新北市統計年報）,2933.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  土城區,percent3,是（欄位說明僅存於新北市統計年報）,18153.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  蘆洲區,percent3,是（欄位說明僅存於新北市統計年報）,13389.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  五股區,percent3,是（欄位說明僅存於新北市統計年報）,6825.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  泰山區,percent3,是（欄位說明僅存於新北市統計年報）,4106.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  林口區,percent3,是（欄位說明僅存於新北市統計年報）,4149.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  深坑區,percent3,是（欄位說明僅存於新北市統計年報）,1922.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  石碇區,percent3,是（欄位說明僅存於新北市統計年報）,1223.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  坪林區,percent3,是（欄位說明僅存於新北市統計年報）,656.0
