民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  總計,itemvalue3,是（欄位說明僅存於新北市統計年報）,3610252.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  15~19歲,itemvalue10,是（欄位說明僅存於新北市統計年報）,283.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  20~24歲,itemvalue10,是（欄位說明僅存於新北市統計年報）,5855.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  25~29歲,itemvalue10,是（欄位說明僅存於新北市統計年報）,37225.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  30~34歲,itemvalue10,是（欄位說明僅存於新北市統計年報）,87621.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  35~39歲,itemvalue10,是（欄位說明僅存於新北市統計年報）,119828.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  40~44歲,itemvalue10,是（欄位說明僅存於新北市統計年報）,126411.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  45~49歲,itemvalue10,是（欄位說明僅存於新北市統計年報）,119885.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  50~54歲,itemvalue10,是（欄位說明僅存於新北市統計年報）,87407.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  總計,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  未滿15歲,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  15~19歲,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  20~24歲,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  25~29歲,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  30~34歲,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  35~39歲,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  40~44歲,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  45~49歲,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  50~54歲,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  總計,itemvalue12,是（欄位說明僅存於新北市統計年報）,790029.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  未滿15歲,itemvalue12,是（欄位說明僅存於新北市統計年報）,3.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  15~19歲,itemvalue12,是（欄位說明僅存於新北市統計年報）,1366.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  20~24歲,itemvalue12,是（欄位說明僅存於新北市統計年報）,17163.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  25~29歲,itemvalue12,是（欄位說明僅存於新北市統計年報）,62649.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  30~34歲,itemvalue12,是（欄位說明僅存於新北市統計年報）,108204.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  35~39歲,itemvalue12,是（欄位說明僅存於新北市統計年報）,134667.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  40~44歲,itemvalue12,是（欄位說明僅存於新北市統計年報）,131997.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  45~49歲,itemvalue12,是（欄位說明僅存於新北市統計年報）,118506.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  50~54歲,itemvalue12,是（欄位說明僅存於新北市統計年報）,81210.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  總計,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  未滿15歲,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  15~19歲,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  20~24歲,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  25~29歲,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  30~34歲,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  35~39歲,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  40~44歲,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  45~49歲,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  50~54歲,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  總計,itemvalue14,是（欄位說明僅存於新北市統計年報）,143565.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  未滿15歲,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  15~19歲,itemvalue14,是（欄位說明僅存於新北市統計年報）,114.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  20~24歲,itemvalue14,是（欄位說明僅存於新北市統計年報）,2784.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  25~29歲,itemvalue14,是（欄位說明僅存於新北市統計年報）,9154.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  30~34歲,itemvalue14,是（欄位說明僅存於新北市統計年報）,17241.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  35~39歲,itemvalue14,是（欄位說明僅存於新北市統計年報）,24381.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  40~44歲,itemvalue14,是（欄位說明僅存於新北市統計年報）,28143.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  45~49歲,itemvalue14,是（欄位說明僅存於新北市統計年報）,26135.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  50~54歲,itemvalue14,是（欄位說明僅存於新北市統計年報）,16243.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  總計,itemvalue15,是（欄位說明僅存於新北市統計年報）,65799.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  未滿15歲,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  15~19歲,itemvalue15,是（欄位說明僅存於新北市統計年報）,15.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  20~24歲,itemvalue15,是（欄位說明僅存於新北市統計年報）,724.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  25~29歲,itemvalue15,是（欄位說明僅存於新北市統計年報）,3313.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  30~34歲,itemvalue15,是（欄位說明僅存於新北市統計年報）,7362.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  35~39歲,itemvalue15,是（欄位說明僅存於新北市統計年報）,10633.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  40~44歲,itemvalue15,是（欄位說明僅存於新北市統計年報）,12239.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  45~49歲,itemvalue15,是（欄位說明僅存於新北市統計年報）,12145.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  50~54歲,itemvalue15,是（欄位說明僅存於新北市統計年報）,8134.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  總計,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  未滿15歲,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  15~19歲,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  20~24歲,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  25~29歲,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  30~34歲,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  35~39歲,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  40~44歲,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  45~49歲,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  50~54歲,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  總計,itemvalue17,是（欄位說明僅存於新北市統計年報）,77766.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  未滿15歲,itemvalue17,是（欄位說明僅存於新北市統計年報）,0.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  15~19歲,itemvalue17,是（欄位說明僅存於新北市統計年報）,99.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  20~24歲,itemvalue17,是（欄位說明僅存於新北市統計年報）,2060.0
90,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,現住人口之婚姻狀況─按年齡別分,2001 |  25~29歲,itemvalue17,是（欄位說明僅存於新北市統計年報）,5841.0
